2025-04-19 02:11:41 root         INFO     Starting GetRecords Consumer
2025-04-19 02:13:09 root         INFO     Produced record 49662503229482431778552339195806640487596374418146721794 to Shard shardId-000000000000


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '5ad8d0d3-dc49-455d-9e7a-357e8bf88a0f', 'customer_number': 149, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 147763, 'browse_history': [{'product_code': 'S72_3212', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3191', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595976075392350880433853620551682
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '5ad8d0d3-dc49-455d-9e7a-357e8bf88a0f', 'customer_number': 149, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 147763, 'browse_history': [{'product_code': 'S72_3212', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3191', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 505217), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 4, 'total_different_products': 4}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229482431778552339195829610078169052372466139138 to Shard shardId-000000000000


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '46f4924d-6a46-44e9-8c82-17cba9ca72a7', 'customer_number': 149, 'city': 'Boston', 'country': 'USA', 'credit_limit': 101507, 'browse_history': [{'product_code': 'S24_2840', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S50_4713', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126602146155330079332210132910098
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '46f4924d-6a46-44e9-8c82-17cba9ca72a7', 'customer_number': 149, 'city': 'Boston', 'country': 'USA', 'credit_limit': 101507, 'browse_history': [{'product_code': 'S24_2840', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S50_4713', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 617209), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229482431778552339195916652737181305673044983810 to Shard shardId-000000000000


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '333a977f-2a17-4f18-a248-11938ee150fb', 'customer_number': 162, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 106198, 'browse_history': [{'product_code': 'S24_2841', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126602621263177187882025548251154
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '333a977f-2a17-4f18-a248-11938ee150fb', 'customer_number': 162, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 106198, 'browse_history': [{'product_code': 'S24_2841', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 638041), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 9, 'total_different_products': 2}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229482431778552339195939622327753983627364401154 to Shard shardId-000000000000


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '0ae80ae9-45ce-4173-90be-c397ccdb5f64', 'customer_number': 433, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 63614, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657192043439934769255031962075170
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '0ae80ae9-45ce-4173-90be-c397ccdb5f64', 'customer_number': 433, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 63614, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 738772), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 6, 'total_different_products': 3}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819180289963235031581196288018 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '809d7693-90ce-47cd-b3b5-dcdc700f9793', 'customer_number': 364, 'city': 'London', 'country': 'UK', 'credit_limit': 38662, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_4600', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657192109930854848059774009868322
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '809d7693-90ce-47cd-b3b5-dcdc700f9793', 'customer_number': 364, 'city': 'London', 'country': 'UK', 'credit_limit': 38662, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S12_1666', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_4600', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 763521), 'overall_product_quantity': 47, 'overall_in_shopping_cart': 9, 'total_different_products': 5}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819193588147250792502118055954 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '947fd5b1-1b24-4c10-9e66-732d567d2aa3', 'customer_number': 257, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 49242, 'browse_history': [{'product_code': 'S24_3151', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657192203018142958386289181720610
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '947fd5b1-1b24-4c10-9e66-732d567d2aa3', 'customer_number': 257, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 49242, 'browse_history': [{'product_code': 'S24_3151', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 783096), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819223811292741158231485710354 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': 'b3b5e721-0051-4f0f-8909-1d581b1a2cdb', 'customer_number': 120, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 83732, 'browse_history': [{'product_code': 'S18_4933', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657193830232296159678945042628642
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': 'b3b5e721-0051-4f0f-8909-1d581b1a2cdb', 'customer_number': 120, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 83732, 'browse_history': [{'product_code': 'S18_4933', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 803933), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819252825512411909331678658578 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': 'bcf82d89-8897-4f98-a973-7706d83482b5', 'customer_number': 190, 'city': 'Genève', 'country': 'Switzerland', 'credit_limit': 64442, 'browse_history': [{'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410657196336335520220808179146031138
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': 'bcf82d89-8897-4f98-a973-7706d83482b5', 'customer_number': 190, 'city': 'Genève', 'country': 'Switzerland', 'credit_limit': 64442, 'browse_history': [{'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 826058), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 12, 'total_different_products': 5}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819275795102984587285998075922 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': 'a32e0d67-8b74-48e0-8c69-9b7c1d1732d3', 'customer_number': 231, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 54262, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2022', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49662502041722441759609187797748638556740087427788439602
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': 'a32e0d67-8b74-48e0-8c69-9b7c1d1732d3', 'customer_number': 231, 'city': 'Los Angeles', 'country': 'USA', 'credit_limit': 54262, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2022', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 935477), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 18, 'total_different_products': 3}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819406359091502967236866342930 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '315eb212-f19c-4bdf-8b4a-aa19633cbdcd', 'customer_number': 170, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 17828, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187799302108234944887635272794162
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '315eb212-f19c-4bdf-8b4a-aa19633cbdcd', 'customer_number': 170, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 17828, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 955872), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819423284052977572045312229394 to Shard shardId-000000000001


2025-04-19 02:13:09 root         INFO     Read User Session {'session_id': '14019250-ef21-49b3-af32-9bd27764c7ab', 'customer_number': 257, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 107117, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3782', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187802862394773709974334353702962
2025-04-19 02:13:09 root         INFO     Processed User Session {'session_id': '14019250-ef21-49b3-af32-9bd27764c7ab', 'customer_number': 257, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 107117, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3782', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 9, 980331), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 7, 'total_different_products': 5}
2025-04-19 02:13:09 root         INFO     Produced record 49662503229504732523750869819441417940271791551652298770 to Shard shardId-000000000001


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': '78d61041-8f2d-47c9-b90a-ccc5568c016c', 'customer_number': 409, 'city': 'Liverpool', 'country': 'UK', 'credit_limit': 36067, 'browse_history': [{'product_code': 'S18_3856', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2581', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_4721', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595983756907008711796494516092930
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': '78d61041-8f2d-47c9-b90a-ccc5568c016c', 'customer_number': 409, 'city': 'Liverpool', 'country': 'UK', 'credit_limit': 36067, 'browse_history': [{'product_code': 'S18_3856', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2581', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_4721', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 138746), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 8, 'total_different_products': 4}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229482431778552339198492873658780080581782798338 to Shard shardId-000000000000


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': 'f917b345-96be-4a3d-8f08-d440dacb40cb', 'customer_number': 137, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 92889, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2949', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595984275536185326473166379286530
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': 'f917b345-96be-4a3d-8f08-d440dacb40cb', 'customer_number': 137, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 92889, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_4522', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2949', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 159534), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 10, 'total_different_products': 4}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229482431778552339198512216471893914648578097154 to Shard shardId-000000000000


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': '047b035d-b86e-47b5-9361-eabecf167f0a', 'customer_number': 195, 'city': 'Stavern', 'country': 'Norway', 'credit_limit': 37088, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126605294198164355830085761105938
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': '047b035d-b86e-47b5-9361-eabecf167f0a', 'customer_number': 195, 'city': 'Stavern', 'country': 'Norway', 'credit_limit': 37088, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_4278', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 222537), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 9, 'total_different_products': 3}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229482431778552339198561782430498114444741050370 to Shard shardId-000000000000


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': 'b943f0ea-a6c1-4744-8eb5-b24263e494e3', 'customer_number': 235, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 155810, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410657198933108180753034738791350306
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': 'b943f0ea-a6c1-4744-8eb5-b24263e494e3', 'customer_number': 235, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 155810, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 305390), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229504732523750869821781898327045713702602932242 to Shard shardId-000000000001


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': '225b5eee-7425-4462-b2b3-a629be71e489', 'customer_number': 208, 'city': 'Aachen', 'country': 'Germany', 'credit_limit': 118040, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187808018463394366373468192112690
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': '225b5eee-7425-4462-b2b3-a629be71e489', 'customer_number': 208, 'city': 'Aachen', 'country': 'Germany', 'credit_limit': 118040, 'browse_history': [{'product_code': 'S18_2319', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S32_4289', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 533448), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 1, 'total_different_products': 4}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229504732523750869822012803158592107943691288594 to Shard shardId-000000000001


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': '2816d98c-fc8f-49e0-ba1a-5483fa921923', 'customer_number': 154, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 67143, 'browse_history': [{'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49662502041722441759609187808786131289821663956203208754
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': '2816d98c-fc8f-49e0-ba1a-5483fa921923', 'customer_number': 154, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 67143, 'browse_history': [{'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 555253), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229504732523750869822026101342607868864613056530 to Shard shardId-000000000001


2025-04-19 02:13:12 root         INFO     Read User Session {'session_id': 'ab4a9e91-1dc4-4354-bd76-4a4955dddabc', 'customer_number': 274, 'city': 'Kita-ku', 'country': 'Japan', 'credit_limit': 78195, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49662502041722441759609187810283990380324191290370555954
2025-04-19 02:13:12 root         INFO     Processed User Session {'session_id': 'ab4a9e91-1dc4-4354-bd76-4a4955dddabc', 'customer_number': 274, 'city': 'Kita-ku', 'country': 'Japan', 'credit_limit': 78195, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 12, 576210), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 7, 'total_different_products': 4}
2025-04-19 02:13:12 root         INFO     Produced record 49662503229504732523750869822045444155721702931408355346 to Shard shardId-000000000001


2025-04-19 02:13:14 root         INFO     Read User Session {'session_id': 'f49e9ec7-e789-4ae8-a8b6-9c07c885d45b', 'customer_number': 437, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 29973, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_1984', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S700_2466', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595990794064204688561166817951746
2025-04-19 02:13:14 root         INFO     Processed User Session {'session_id': 'f49e9ec7-e789-4ae8-a8b6-9c07c885d45b', 'customer_number': 437, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 29973, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_1984', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_3685', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S700_2466', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 14, 630339), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 14, 'total_different_products': 5}
2025-04-19 02:13:14 root         INFO     Produced record 49662503229482431778552339200887755707436661114314686466 to Shard shardId-000000000000


2025-04-19 02:13:14 root         INFO     Read User Session {'session_id': '7929a569-d9db-4dbb-9e08-559470529747', 'customer_number': 266, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 126540, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_1097', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3232', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49662502041655539524013595991919574142749782234139459586
2025-04-19 02:13:14 root         INFO     Processed User Session {'session_id': '7929a569-d9db-4dbb-9e08-559470529747', 'customer_number': 266, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 126540, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_1097', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3232', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_1938', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 14, 651762), 'overall_product_quantity': 39, 'overall_in_shopping_cart': 0, 'total_different_products': 5}
2025-04-19 02:13:14 root         INFO     Produced record 49662503229482431778552339200913143149648568326983516162 to Shard shardId-000000000000


2025-04-19 02:13:14 root         INFO     Read User Session {'session_id': '93ccd8d8-f2cb-4a5f-9cf2-98eb2fad19d5', 'customer_number': 308, 'city': 'Versailles', 'country': 'France', 'credit_limit': 113945, 'browse_history': [{'product_code': 'S18_3140', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_3259', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595998141915336306285811897204738
2025-04-19 02:13:14 root         INFO     Processed User Session {'session_id': '93ccd8d8-f2cb-4a5f-9cf2-98eb2fad19d5', 'customer_number': 308, 'city': 'Versailles', 'country': 'France', 'credit_limit': 113945, 'browse_history': [{'product_code': 'S18_3140', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_3259', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1628', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 13, 14, 674064), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 12, 'total_different_products': 4}
2025-04-19 02:13:14 root         INFO     Produced record 49662503229482431778552339200932485962762402393778814978 to Shard shardId-000000000000


2025-04-19 02:13:14 root         INFO     Read User Session {'session_id': 'cf73cf9e-20a9-4783-b948-4ed6d09fbc99', 'customer_number': 103, 'city': 'Cunewalde', 'country': 'Germany', 'credit_limit': 84490, 'browse_history': [{'product_code': 'S18_3782', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49662502041655539524013595999146532692406043755589664770
